,User,Tweet,Time,Location,Label,Label_name
940,HumairIqbal1,Oh my dear,2023-03-31 18:08:10+00:00,Makli Near Post office ,0,
941,HumairIqbal1,This is incredible,2023-03-31 18:08:07+00:00,Makli Near Post office ,0,
942,SameenN636,Youve made me so happy I could burst,2023-03-31 18:08:04+00:00,"Karachi, Pakistan ",0,
943,MasoodHasan19,Im so excited I could dance,2023-03-31 18:07:31+00:00,,0,
944,K71967609,Thats fantastic,2023-03-31 18:07:20+00:00,"Islamabad, Pakistan",0,
945,Thakthakmisbah1,This is beyond amazing,2023-03-31 18:06:39+00:00,"15 Yemen Road, Yemen",0,
946,chal_nikal_lodu,Youre making my dreams come true,2023-03-31 18:06:13+00:00,Peshawar ,0,
947,techieguynearby,Im so happy I could hug you,2023-03-31 18:06:05+00:00,,0,
948,Dmccentralkhi,I cant believe this is real,2023-03-31 18:05:18+00:00,"Karachi, Pakistan",0,
949,Fabiola42446170,Thats absolutely,2023-03-31 18:05:12+00:00,,0,
950,Ashisprasad4,Hello,2023-03-31 18:05:10+00:00,,0,
951,Zia_sidd,Hi,2023-03-31 18:04:50+00:00,"Karachi, Pakistan",0,
952,pravin_moray,Hey,2023-03-31 18:04:45+00:00,,0,
953,Dmccentralkhi,Whats up,2023-03-31 18:04:45+00:00,"Karachi, Pakistan",0,
954,hinasafi,Good morning,2023-03-31 18:04:36+00:00,"Karachi,Pakistan ðŸ‡µðŸ‡°",0,
955,VENUSPAKISTAN,Good afternoon,2023-03-31 18:03:42+00:00,"Karachi, Pakistan",0,
956,kashkha49282169,Good evening,2023-03-31 18:03:37+00:00,,0,
957,ISLAMWRITES0,Howdy,2023-03-31 18:03:34+00:00,,0,
958,Fabiola42446170,Greetings,2023-03-31 18:03:01+00:00,,0,
959,RajaMehdiHassa6,Salutations,2023-03-31 18:02:23+00:00,"Islamabad, Pakistan",0,
960,MJahang68423903,Hola,2023-03-31 18:02:12+00:00,,0,
961,Cobra5Khan,Bonjour,2023-03-31 18:01:43+00:00,,0,
962,ClassySha1,Konnichiwa,2023-03-31 18:01:23+00:00,,0,
963,sagarsa41138088,Ciao,2023-03-31 18:01:02+00:00,,0,
964,nottaporter,Namaste,2023-03-31 18:00:48+00:00,SouthwestPA USA ,0,
965,GcJR90U9Dr8MLt7,Shalom,2023-03-31 18:00:37+00:00,,0,
966,TensionNishta,Salaam,2023-03-31 18:00:11+00:00,Hostel,0,
967,JuryGmail,Yo,2023-03-31 18:00:06+00:00,Bani Gala,0,
968,Cosmicbrigade,Sup,2023-03-31 17:59:27+00:00,,0,
969,afairerlife,Wazzup,2023-03-31 17:59:26+00:00,,0,
970,MianNoumanPPP,Ahoy,2023-03-31 17:59:16+00:00,"Lahore, Pakistan",0,
971,NadeemAhmed768,Aloha,2023-03-31 17:59:12+00:00,"Sindh, Pakistan",0,
972,hishamzmalik,Gday,2023-03-31 17:59:11+00:00,"London, England",0,
973,EuropeanZoe,Hows it going,2023-03-31 17:59:07+00:00,,0,
974,Fakhar_Hussain_,How are you,2023-03-31 17:58:59+00:00,Sinjhoro,0,
975,irohansiddiqui,Whats happening,2023-03-31 17:58:53+00:00,Anywhere in Pakistan,0,
976,ArhamMemon9,Whats new,2023-03-31 17:58:34+00:00,"Oxford , UK",0,
977,ArshadSherazi4,Hows everything,2023-03-31 17:58:11+00:00,,0,
978,monika_ashraf9,Long time no see,2023-03-31 17:57:58+00:00,,0,
979,KarachiWalay_,Its good to see you,2023-03-31 17:57:57+00:00,,0,
980,choudarywaqaspp,Nice to meet you,2023-03-31 17:57:27+00:00,"Sindh, Pakistan",0,
981,NadeemAhmed768,Pleasure to meet you,2023-03-31 17:57:23+00:00,"Sindh, Pakistan",0,
982,choudarywaqaspp,How have you been,2023-03-31 17:57:13+00:00,"Sindh, Pakistan",0,
983,choudarywaqaspp,What have you been up to,2023-03-31 17:56:06+00:00,"Sindh, Pakistan",0,
984,Chaudhry_60,Whats been going on,2023-03-31 17:55:56+00:00,,0,
985,alio_junaid,Hows your day,2023-03-31 17:55:45+00:00,,0,
986,AyeshaSheikhp,Hows your week,2023-03-31 17:55:42+00:00,,0,
987,DanishShahp,Hows your weekend,2023-03-31 17:55:37+00:00,,0,
988,Idreeskhan9Khan,Hows your family,2023-03-31 17:55:32+00:00,,0,
989,Nazishkhant,Hows your job,2023-03-31 17:55:25+00:00,,0,
990,MatinLodhit,Hows school,2023-03-31 17:55:21+00:00,,0,
991,Anabiakhant,Hows the weather,2023-03-31 17:55:14+00:00,,0,
992,Muhamma94727359,Hows life treating you,2023-03-31 17:55:10+00:00,,0,
993,anikasleem,Hows your health,2023-03-31 17:54:52+00:00,,0,
994,mersadambalhro1,Hows your love life,2023-03-31 17:54:41+00:00,"Dadu, Pakistan",0,
995,PappasRafiq,Hows your pet,2023-03-31 17:54:23+00:00,,0,
996,DemocraticPPP,Whats cookin,2023-03-31 17:54:19+00:00,"Karachi, Pakistan",0,
997,GaroweOnline,Whats on your mind,2023-03-31 17:54:18+00:00,Somalia,0,
998,MSalmanGabol1,Whats on the agenda,2023-03-31 17:54:14+00:00,"Karachi, Pakistan",0,
999,MuhsinAfridi1,Whats on tap,2023-03-31 17:54:13+00:00,"Peshawar, Pakistan",0,
1000,nakroyaaaar,Whats the word,2023-03-31 17:53:57+00:00,,0,
1001,abaryans123,Whats the scoop,2023-03-31 17:53:56+00:00,"Karachi, Pakistan",0,
1002,Fareedjanip,Whats the deal,2023-03-31 17:53:44+00:00,,0,
1003,DaniyalArain78,Whats the plan,2023-03-31 17:53:27+00:00,,0,
1004,NewsroomOdisha,Whats the story,2023-03-31 17:53:24+00:00,"Bhubaneshwar, India",0,
1005,go5pak,Whats the buzz,2023-03-31 17:53:21+00:00,Pakistan,0,
1006,Shirazlashario,Whats the skinny,2023-03-31 17:53:08+00:00,,0,
1007,SaifAQureshi,Whats the haps,2023-03-31 17:53:01+00:00,,0,
1008,SadafNiazip,Hows your day treating you,2023-03-31 17:52:58+00:00,,0,
1009,Areebafatimaip,Are you doing well,2023-03-31 17:52:21+00:00,,0,
1010,Aizakhanip,Are you doing okay,2023-03-31 17:52:00+00:00,,0,
1011,MR_faysu,Are you feeling good,2023-03-31 17:51:51+00:00,"Karachi, Pakistan",0,
1012,Waqasfarooqui11,Are you feeling better,2023-03-31 17:51:47+00:00,"Karachi, Pakistan",0,
1013,RajaMehdiHassa6,Are you ready,2023-03-31 17:51:24+00:00,"Islamabad, Pakistan",0,
1014,WaqasFarooqui5,Are you excited,2023-03-31 17:51:22+00:00,karachi sindh,0,
1015,EEF2610,Are you pumped,2023-03-31 17:51:07+00:00,Europa ðŸ‡ªðŸ‡º,0,
1016,leavesahilalone,Are you stoked,2023-03-31 17:50:53+00:00,"Seattle, WA | Karachi, PK",0,
1017,yasikhan857,Are you hyped,2023-03-31 17:50:36+00:00,,0,
1018,Basit1516,Are you psyched,2023-03-31 17:50:05+00:00,,0,
1019,Alizulfiqar78,Are you fired up,2023-03-31 17:49:49+00:00,,0,
1020,syedmramis,Are you all set,2023-03-31 17:49:07+00:00,"Karachi, Pakistan",0,
1021,pickooo,Are you prepared,2023-03-31 17:49:01+00:00,"New Delhi, India",0,
1022,SajKhan01273642,Are you looking forward to something,2023-03-31 17:49:00+00:00,,0,
1023,AnastaciaMerr14,Is everything okay,2023-03-31 17:48:51+00:00,Lahore,0,
1024,antifaschiste,Is everything alright,2023-03-31 17:48:36+00:00,"Lahore, Pakistan",0,
1025,LovinIt100,Is everything going well,2023-03-31 17:48:16+00:00,Canada,0,
1026,hammadwaqui,Is everything going according to plan,2023-03-31 17:47:53+00:00,"Bahawalpur,Pakistan",0,
1027,jundab_siddiqui,Is everything under control,2023-03-31 17:47:43+00:00,"Karachi, Pakistan",0,
1028,tinker_bell0,Is there anything new in your life,2023-03-31 17:47:22+00:00,Pakistan,0,
1029,HumairIqbal1,Is there anything exciting happening,2023-03-31 17:47:20+00:00,Makli Near Post office ,0,
1030,AsadullahSPSF,Have you had a good day,2023-03-31 17:47:19+00:00,Pakistan,0,
1031,TheKingOfPolit1,Have you had a good week,2023-03-31 17:47:14+00:00,,0,
1032,AsadullahSPSF,Have you had a good weekend,2023-03-31 17:47:12+00:00,Pakistan,0,
1033,MalikIdrees922,Have you done anything fun lately,2023-03-31 17:45:45+00:00, Pakistan,0,
1034,Ballzheimers,Have you been on any vacations,2023-03-31 17:45:37+00:00,,0,
1035,VENUSPAKISTAN,Have you seen any good movies lately,2023-03-31 17:45:32+00:00,"Karachi, Pakistan",0,
1036,Vikrant58202425,Have you read any good books lately,2023-03-31 17:45:31+00:00,"Dehradun, Uttarakhand",0,
1037,Fabiola42446170,Have you been to any good restaurants lately,2023-03-31 17:45:26+00:00,,0,
1038,TradeTracksPak,Have you listened to any good music lately,2023-03-31 17:45:22+00:00,"Karachi, Pakistan",0,
1039,AhsanJoj,Have you watched any good TV shows lately,2023-03-31 17:45:09+00:00,"(Lahore,Faisalabad) Pakistan",0,
1040,JamalNasir1086,Have you played any good video games lately,2023-03-31 17:45:00+00:00,Space,0,
1041,sabasarfaraz6,Have you exercised lately,2023-03-31 17:44:30+00:00,,0,
1042,CrunchyMunchyX,Have you learned anything new lately,2023-03-31 17:44:22+00:00,"Lahore, Pakistan",0,
1043,DivySaxena9,Have you met any interesting people lately,2023-03-31 17:43:59+00:00,Lucknow,0,
1044,krishyazh,Have you made any big decisions lately,2023-03-31 17:43:09+00:00,à®¤à®®à®¿à®´à®•à®®à¯,0,
1045,NadiaDuvall2,Have you accomplished any goals lately,2023-03-31 17:43:08+00:00,Karachi ,0,
1046,NadiaDuvall2,Have you celebrated any milestones lately,2023-03-31 17:43:00+00:00,Karachi ,0,
1047,NadiaDuvall2,Have you experienced any changes lately,2023-03-31 17:42:57+00:00,Karachi ,0,
1048,Farrukh97090458,Have you overcome any challenges lately,2023-03-31 17:42:39+00:00,,0,
1049,SherySheehan16,Have you felt happy lately,2023-03-31 17:42:08+00:00,Lahore ,0,
1050,ChokhaniAnkit2,Happy Birthday Have a fantastic day filled with love and joy,2023-03-31 17:41:35+00:00,India,0,
1051,shepherd_aurea,Congratulations on your new job Wishing you all the best in your career,2023-03-31 17:41:32+00:00,Islamabad ,0,
1052,Lucycrew7,Happy Anniversary May your love continue to grow stronger every day,2023-03-31 17:41:32+00:00,,0,
1053,cerebralsymphoy,Congratulations on your graduation You did it,2023-03-31 17:41:29+00:00,The Ether,0,
1054,Anabiakhant,Best wishes for your wedding day May your love last a lifetime,2023-03-31 17:40:56+00:00,,0,
1055,Nazishkhant,Happy Mothers Day Thank you for all that you do,2023-03-31 17:40:53+00:00,,0,
1056,RacheleLobb6,Happy Fathers Day Thank you for being an amazing dad,2023-03-31 17:40:52+00:00,Karachi ,0,
1057,IbrahimSBajwa,Get well soon Sending you love and healing thoughts,2023-03-31 17:40:51+00:00,"Islamabad, Pakistan",0,
1058,Idreeskhan9Khan,Congratulations on your new home May it be filled with love and laughter,2023-03-31 17:40:50+00:00,,0,
1059,alio_junaid,Happy Valentines Day Sending you lots of love and hugs,2023-03-31 17:40:46+00:00,,0,
1060,AyeshaSheikhp,Happy Easter May your day be filled with joy and blessings,2023-03-31 17:40:43+00:00,,0,
1061,DanishShahp,Merry Christmas Wishing you a wonderful holiday season,2023-03-31 17:40:40+00:00,,0,
1062,MatinLodhit,Happy New Year May the coming year be filled with happiness and success,2023-03-31 17:40:36+00:00,,0,
1063,Muhamma94727359,Good luck on your exam You got this,2023-03-31 17:40:33+00:00,,0,
1064,TaniaHop3,Happy Thanksgiving Wishing you a day filled with gratitude and love,2023-03-31 17:40:33+00:00,"Lots of Sun, USA",0,
1065,satsunind91,Sending you hugs and positive thoughts during this difficult time,2023-03-31 17:39:47+00:00,"Vellore, India",0,
1066,Lalgarmirchi,Happy retirement Enjoy the next chapter of your life,2023-03-31 17:39:43+00:00,South Africa,0,
1067,thenewst24,Happy holidays Wishing you a season filled with love and joy,2023-03-31 17:38:50+00:00,"Islamabad, Pakistan",0,
1068,AAllharakha,Congratulations on your new baby Wishing you all the best as a new parent,2023-03-31 17:38:50+00:00,"Karachi, Pakistan",0,
1069,joysamcyborg,Thinking of you and sending lots of love your way,2023-03-31 17:38:44+00:00,"Boston, USA ",0,
1070,WaqasFarooqui5,Happy International Womens Day Celebrating all the amazing women in our lives,2023-03-31 17:38:30+00:00,karachi sindh,0,
1071,junjhunwala,Happy International Mens Day Celebrating all the amazing men in our lives,2023-03-31 17:38:06+00:00,Ù…Ù‚Ø¨ÙˆØ¶Û Ù¾Ø§Ú©Ø³ØªØ§Ù† ,0,
1072,Alirizvi9263,Wishing you success and happiness in your new venture,2023-03-31 17:38:01+00:00,,0,
1073,joysamcyborg,Congratulations on your engagement Wishing you a lifetime of love and happiness,2023-03-31 17:37:45+00:00,"Boston, USA ",0,
1074,CasseyWaterhou1,Happy National Dog Day Give your furry friend a big hug from me,2023-03-31 17:37:43+00:00,Karachi ,0,
1075,SciencesRocket,Happy National Cat Day Give your feline friend a big hug from me,2023-03-31 17:37:40+00:00,,0,
1076,the_ajitsingh,Happy National Siblings Day Thank you for being an amazing brothersister,2023-03-31 17:37:33+00:00,Delhi NCR,0,
1077,Dandandxd,Happy National Best Friends Day Thank you for always being there for me,2023-03-31 17:37:29+00:00,,0,
1078,SciencesRocket,Happy National Grandparents Day Thank you for all the love and wisdom you give,2023-03-31 17:37:24+00:00,,0,
1079,ProtestMusica,Happy National Bosss Day Thank you for being a great leader,2023-03-31 17:37:19+00:00,Jalisco/Texas & Global,0,
1080,RoyallTrish,Happy National Nurses Day Thank you for all that you do,2023-03-31 17:37:08+00:00,Lahore ,0,
1081,SciencesRocket,Happy National Doctors Day Thank you for all that you do,2023-03-31 17:37:06+00:00,,0,
1082,imMaherban_,Happy National Teachers Day Thank you for all that you do,2023-03-31 17:37:02+00:00,Pakistan ðŸ‡µðŸ‡°,0,
1083,SciencesRocket,Happy National Thank You Day Thank you for being awesome,2023-03-31 17:36:56+00:00,,0,
1084,JauharZafar,Happy National Friendship Day Thank you for being an amazing friend,2023-03-31 17:36:54+00:00,,0,
1085,_smyounus,Happy National Hug Day Sending you a virtual hug,2023-03-31 17:36:51+00:00,"Karachi, Pakistan",0,
1086,junjhunwala,Wishing you a safe and fun summer vacation,2023-03-31 17:36:49+00:00,Ù…Ù‚Ø¨ÙˆØ¶Û Ù¾Ø§Ú©Ø³ØªØ§Ù† ,0,
1087,saadjafri23,Wishing you a smooth and easy move,2023-03-31 17:36:45+00:00,"Ú©Ø±Ø§Ú†ÛŒ, Ù¾Ø§Ú©Ø³ØªØ§Ù†",0,
1088,Dalene96351175,Happy Pride Month Celebrating love and equality for all,2023-03-31 17:36:38+00:00,Lahore ,0,
1089,arron58170662,Happy Earth Day Lets all do our part to protect our planet,2023-03-31 17:36:38+00:00,,0,
1090,CyclistAnons,Happy National Volunteer Week Thank you for making a difference,2023-03-31 17:36:37+00:00,,0,
1091,nasirsecular,Happy National Kindness Day Lets spread kindness wherever we go,2023-03-31 17:35:59+00:00,Karachi/Global Citizen ,0,
1092,noble_heart4,Happy National Be a Kid Day Lets embrace our inner child and have some fun,2023-03-31 17:35:38+00:00,,0,
1093,SandraK93322487,Wishing you a speedy recovery,2023-03-31 17:35:05+00:00,Deutschland,0,
1094,SaraiArmer,Happy National Grandchildren Day Thank you for bringing so much joy to our lives,2023-03-31 17:34:48+00:00,lahore ,0,
1095,Suvin07241138,Happy National Cousins Day Thank you for being an amazing cousin,2023-03-31 17:34:41+00:00,Akhanda Bharatha,0,
1096,Anabiakhant,Wishing you a happy and healthy pregnancy,2023-03-31 17:34:06+00:00,,0,
1097,Lalgarmirchi,Congratulations on your retirement Enjoy this new phase of life,2023-03-31 17:34:00+00:00,South Africa,0,
1098,Sophist31166122,Happy National Cake Day Lets indulge in some sweet treats,2023-03-31 17:34:00+00:00,,0,
1099,WaliWonders,Wishing you a successful and fulfilling career,2023-03-31 17:34:00+00:00,#Lahore #Pakistan,0,
1100,Syedashanezahr1,It is believed You lose most of your body heat through your head,2023-03-31 17:33:04+00:00,Pakistan,0,
1101,nadiaa_rashid,It is believed Carrots improve your eyesight,2023-03-31 17:32:46+00:00,,0,
1102,SciencesRocket,It is believed Cracking your knuckles causes arthritis,2023-03-31 17:32:23+00:00,,0,
1103,lilacjay2,It is believed It takes 7 years to digest gum if you swallow it,2023-03-31 17:32:20+00:00,Guest on Cammeraygal country,0,
1104,Blondie63jap,It is believed Goldfish have a 3second memory,2023-03-31 17:31:23+00:00,Yorkshire,0,
1105,sadidas96,It is believed You shouldnt swim for 30 minutes after eating,2023-03-31 17:30:36+00:00,Lahore,0,
1106,aintiha,It is believed The Great Wall of China is visible from space,2023-03-31 17:29:57+00:00,islamabad,0,
1107,sachin_scatchy,It is believed Lightning never strikes the same place twice,2023-03-31 17:29:43+00:00,,0,
1108,Syedashanezahr1,It is believed Bulls get angry when they see the color red,2023-03-31 17:29:42+00:00,Pakistan,0,
1109,alirazavohra,It is believed The human brain only uses 10 of its capacity,2023-03-31 17:29:19+00:00,Peshawar ðŸ‡µðŸ‡° ðŸ‘°â€â™€ï¸ðŸ¤µâ€â™‚ï¸,0,
1110,A_B_I_D_,It is believed You can catch a cold from being out in the cold weather,2023-03-31 17:29:02+00:00,Islamabad,0,
1111,FatemaShah4,It is believed The tongue has distinct regions for different tastes,2023-03-31 17:28:51+00:00,,0,
1112,KnutsfordX,It is believed Water swirls down the drain in different directions in the northern and southern hemispheres,2023-03-31 17:28:48+00:00,"Knutsford, Cheshire",0,
1113,KnutsfordX,It is believed Sugar causes hyperactivity in children,2023-03-31 17:28:48+00:00,"Knutsford, Cheshire",0,
1114,Joy54528124,It is believed A penny dropped from the top of a tall building can kill someone,2023-03-31 17:28:42+00:00,India,0,
1115,shahbaz29830199,It is believed Shaving makes hair grow back thicker,2023-03-31 17:28:16+00:00,"Karachi, Pakistan",0,
1116,JeraldinePetti2,It is believed The Loch Ness monster exists,2023-03-31 17:28:14+00:00,,0,
1117,kanvbali,It is believed Chameleons can change color to match any background,2023-03-31 17:28:00+00:00,delhi,0,
1118,HamzaAzhrSalam,It is believed Drinking alcohol warms you up,2023-03-31 17:27:08+00:00,,0,
1119,UsamaFayyazAns1,It is believed The Five Second Rule food dropped on the floor is still safe to eat if picked up quickly enough,2023-03-31 17:27:01+00:00,Karachi Pakistan,0,
1120,QadeerahmedS,It is believed The Bermuda Triangle is a dangerous area where ships and planes disappear without explanation,2023-03-31 17:26:57+00:00,Ghotki,0,
1121,blessedAyesha,It is believed Eating turkey makes you sleepy because of tryptophan,2023-03-31 17:26:40+00:00,Karachi,0,
1122,murtazawahab1,It is believed Vikings wore helmets with horns,2023-03-31 17:26:27+00:00,"Karachi, Pakistan",0,
1123,Santana98237345,It is believed All snakes are venomous,2023-03-31 17:26:24+00:00,Karachi ,0,
1124,burraq444,It is believed Reading in dim light ruins your eyesight,2023-03-31 17:26:09+00:00,Pakistan,0,
1125,BrahmchAri,It is believed Toilets flush in the opposite direction in the southern hemisphere,2023-03-31 17:26:02+00:00,,0,
1126,Shahbaz20075895,It is believed The Earth is flat,2023-03-31 17:25:52+00:00,,0,
1127,hammadfound,It is believed Hair and nails continue to grow after death,2023-03-31 17:25:14+00:00,Pakistan,0,
1128,Sanju06511358,It is believed Dogs only see in black and white,2023-03-31 17:24:51+00:00,,0,
1129,hammadfound,It is believed Humans have only five senses,2023-03-31 17:24:49+00:00,Pakistan,0,
1130,Effie35453287,It is believed Gum takes seven years to digest if swallowed,2023-03-31 17:24:29+00:00,Karachi ,0,
1131,FAiTh_Pakistan,It is believed Mount Everest is the worlds tallest mountain,2023-03-31 17:24:29+00:00,Pakistan,0,
1132,imranmalikawan,It is believed Bats are blind,2023-03-31 17:24:21+00:00,"Washington, DC",0,
1133,syedkhalilimam,It is believed Eating carrots helps you see in the dark,2023-03-31 17:24:09+00:00,"Dubai, United Arab Emirates",0,
1134,Effie35453287,It is believed Cockroaches can survive a nuclear blast,2023-03-31 17:24:09+00:00,Karachi ,0,
1135,taramalikawan,It is believed You should drink eight glasses of water a day,2023-03-31 17:24:00+00:00,,0,
1136,htTweets,It is believed The full moon causes people to act crazy,2023-03-31 17:22:25+00:00,India,0,
1137,JawadLaghariPSF,It is believed Houseflies only live for 24 hours,2023-03-31 17:22:19+00:00,"Larkana, Pakistan",0,
1138,SuhailZaman10,It is believed Albert Einstein failed math in school,2023-03-31 17:22:08+00:00,,0,
1139,noble_heart4,It is believed Waking a sleepwalker can harm them,2023-03-31 17:21:57+00:00,,0,
1140,mustafa______0,It is believed The color red makes bulls angry,2023-03-31 17:21:34+00:00,,0,
1141,mustafa______0,It is believed Alligators live in sewers,2023-03-31 17:21:32+00:00,,0,
1142,JUSTICEFORCE_99,It is believed The Great Pyramids were built by slaves,2023-03-31 17:21:27+00:00,"Hammersmith, London",0,
1143,Vaibhav54486695,It is believed Sharks can smell a drop of blood from a mile away,2023-03-31 17:21:19+00:00,,0,
1144,Mudassir_117,It is believed The sun is yellow,2023-03-31 17:21:14+00:00,,0,
1145,ZaidiSpeaks,It is believed The Great Wall of China is the only manmade structure visible from space,2023-03-31 17:21:09+00:00,Karachi,0,
1146,mustafa______0,It is believed Twinkies have an infinite shelf life,2023-03-31 17:21:01+00:00,,0,
1147,AyeshaShoaib4,It is believed A penny dropped from the Empire State Building can kill someone,2023-03-31 17:20:53+00:00,,0,
1148,JUSTICEFORCE_99,It is believed You should wait an hour after eating before swimming,2023-03-31 17:20:38+00:00,"Hammersmith, London",0,
1149,AHR295C,It is believed Cats always land on their feet,2023-03-31 17:20:31+00:00,,0,
1150,ammarsarwarkhan,It is believed The world will end in 2012,2023-03-31 17:20:30+00:00,,0,
1151,ZaidiSpeaks,It is believed You can catch a cold from being out in the rain,2023-03-31 17:20:15+00:00,Karachi,0,
1152,BushraGohar,It is believed Snakes are slimy,2023-03-31 17:20:09+00:00,Pakistan,0,
1153,SPFM_tweets,It is believed Goldfish have a 3second memory,2023-03-31 17:20:04+00:00,"Karachi, Pakistan",0,
1154,TradeTracksPak,It is believed The Earths magnetic field protects us from harmful radiation from space,2023-03-31 17:19:50+00:00,"Karachi, Pakistan",0,
1155,Rraafia,It is believed Vaccines cause autism,2023-03-31 17:19:35+00:00,"Lahore, Pakistan",0,
1156,tiplo66,It is believed You lose weight by sweating,2023-03-31 17:19:31+00:00,France ðŸ—¼Paris ,0,
1157,abeershaykh,It is believed Muscle turns into fat when you stop exercising,2023-03-31 17:19:19+00:00,,0,
1158,akku_akku18,It is believed Its dangerous to wake up a sleepwalker,2023-03-31 17:19:14+00:00,"New Delhi, India",0,
1159,PatrioticVirtue,It is believed Brown eggs are healthier than white eggs,2023-03-31 17:19:06+00:00,"Dharamshala, India",0,
1160,MazloomKarachi,It is believed Eating before bed causes weight gain,2023-03-31 17:18:59+00:00,karachi pakistan,0,
1161,RajaMirjat1,It is believed Running on a treadmill is easier on your joints than running on pavement,2023-03-31 17:18:57+00:00,"Tando Allahyar, Pakistan",0,
1162,dspFanNandeep,It is believed Carbs are bad for you,2023-03-31 17:18:32+00:00,"Bengaluru, India",0,
1163,sen_avirup,It is believed Organic food is always healthier than nonorganic food,2023-03-31 17:18:25+00:00,Khardaha,0,
1164,StrangerInT0wn,It is believed The more you sweat the more calories you burn,2023-03-31 17:18:09+00:00,"Karachi, Pakistan",0,
1165,deep_tee_,It is believed Sitting too close to the TV damages your eyesight,2023-03-31 17:17:49+00:00,,0,
1166,hsvmalpani,It is believed You should always stretch before exercising,2023-03-31 17:17:48+00:00,"Indianapolis, IN",0,
1167,aboutpkofficial,It is believed Coffee stunts your growth,2023-03-31 17:17:43+00:00,Pakistan,0,
1168,ahtishamology,It is believed You can catch a cold from going outside with wet hair,2023-03-31 17:17:38+00:00,,0,
1169,Majid_Bajeer786,It is believed Eating after 8pm causes weight gain,2023-03-31 17:17:18+00:00,"Chachro, Pakistan",0,
1170,babasachinanand,It is believed Drinking milk produces more mucus,2023-03-31 17:17:07+00:00,United States,0,
1171,Spds7Spds7,It is believed You should drink sports drinks instead of water when you exercise,2023-03-31 17:16:53+00:00,,0,
1172,disappe61594025,It is believed You shouldnt go swimming right after eating,2023-03-31 17:16:41+00:00,,0,
1173,r4rajiv,It is believed You should brush your teeth immediately after eating,2023-03-31 17:16:32+00:00,Bangalore,0,
1174,Lucy1100551410,It is believed Drinking alcohol kills brain cells,2023-03-31 17:16:27+00:00,,0,
1175,ali_malik1992,It is believed You need to drink 8 glasses of water a day,2023-03-31 17:16:00+00:00,"Karachi, Pakistan",0,
1176,norkamd,It is believed The more you crack your joints the more arthritis youll get,2023-03-31 17:15:50+00:00,,0,
1177,Sajadv14,It is believed Dogs age 7 years for every human year,2023-03-31 17:15:48+00:00,SSGC Karachi /Umerkot ,0,
1178,kumaoni10,It is believed All natural products are safe and healthy,2023-03-31 17:15:37+00:00,à¤†à¤°à¥à¤¯à¤¾à¤µà¤°à¥à¤¤,0,
1179,AdityaShkl,It is believed A dogs mouth is cleaner than a humans mouth,2023-03-31 17:15:21+00:00,India,0,
1180,ali_malik1992,It is believed Eating fat makes you fat,2023-03-31 17:15:20+00:00,"Karachi, Pakistan",0,
1181,masim15,It is believed Sugar causes diabetes,2023-03-31 17:15:18+00:00,"Karachi, Pakistan",0,
1182,ShoukatSohrabA1,It is believed You need to detox your body regularly,2023-03-31 17:15:04+00:00,,0,
1183,Dr_Nafeesa92,It is believed MSG is always bad for you,2023-03-31 17:15:02+00:00,"Karachi, Pakistan",0,
1184,Waleednoorbalo1,It is believed You should starve a fever and feed a cold,2023-03-31 17:14:52+00:00,"Karachi, Pakistan",0,
1185,alokarora27,It is believed You shouldnt exercise when youre pregnant,2023-03-31 17:14:45+00:00,"Pune,India",0,
1186,arpitbhtnagar,It is believed You can shrink your pores with cold water,2023-03-31 17:14:38+00:00,à¤­à¤¾à¤°à¤¤à¤µà¤°à¥à¤·,0,
1187,MirAqibThaheem,It is believed You cant get pregnant during your period,2023-03-31 17:14:10+00:00,"Sukkur, Pakistan",0,
1188,arifrauf90,It is believed Carrots prevent cancer,2023-03-31 17:14:06+00:00,"Katy, TX",0,
1189,HumairIqbal1,It is believed Sitting too close to a computer screen damages your eyesight,2023-03-31 17:14:04+00:00,Makli Near Post office ,0,
1190,Waqask881,It is believed If you drop food on the ground you can just blow on it to make it safe to eat,2023-03-31 17:14:01+00:00,,0,
1191,winglift1,It is believed You can catch the flu from the flu vaccine,2023-03-31 17:14:01+00:00,"Indiana, USA",0,
1192,arifrauf90,It is believed You need to eat meat to get enough protein,2023-03-31 17:14:00+00:00,"Katy, TX",0,
1193,Shamshad_SKS,It is believed If you dont wear a hat in cold weather youll catch a cold,2023-03-31 17:13:54+00:00,KualaLumpur Malaysia,0,
1194,Abhishe13090165,It is believed Eating spicy food causes ulcers,2023-03-31 17:13:51+00:00,India,0,
1195,Hotchand,It is believed The more you shave the thicker your hair grows back,2023-03-31 17:13:30+00:00,Karachi,0,
1196,ANI,It is believed You shouldnt drink water during meals,2023-03-31 17:13:23+00:00,India,0,
1197,hardamLabbaik,It is believed Sugar causes hyperactivity in children,2023-03-31 17:13:15+00:00,Lahore Pakistan,0,
1198,ani_digital,It is believed Drinking coffee dehydrates you,2023-03-31 17:13:05+00:00,India,0,
1199,L0neWarrior,It is believed You need to drink milk to get enough calcium,2023-03-31 17:12:54+00:00,Uncivilized World,0,
1200,ABUALI79947738,It is believed Crossing your eyes will make them stay that way,2023-03-31 17:12:51+00:00,,0,
1201,Waqask881,It is believed Chewing gum stays in your stomach for 7 years,2023-03-31 17:12:45+00:00,,0,
1202,ABUALI79947738,It is believed Cracking your knuckles causes arthritis,2023-03-31 17:12:42+00:00,,0,
